time,B,PP,SC,R,CV,ephem,BG,flesha,Other,fila,MT,crusts,HAL
16.01095890410959,0.6842410196987254,0.05619930475086906,0.06720741599073002,0.005214368482039398,0.028389339513325607,0.04866743916570104,5.793742757821553e-4,0.007531865585168019,0.010428736964078795,0.01853997682502897,0.0388180764774044,5.793742757821553e-4,0.03360370799536501
17.01095890410959,0.6618413433700058,0.05153445280833816,0.04053271569195136,0.03474232773595831,0.04748118123914302,0.0561667631731326,0.005790387955993051,0.007527504342790967,0.0225825130283729,0.02895193977996526,0.011580775911986103,0.0028951939779965257,0.028372900984365953
18.01095890410959,0.6577726218097448,0.05278422273781903,0.042923433874709975,0.031902552204176336,0.055104408352668215,0.02262180974477958,0.010440835266821345,0.016821345707656612,0.021461716937354988,0.027842227378190254,0.00580046403712297,0.001160092807424594,0.05336426914153132
19.013698630136986,0.6953488372093023,0.07906976744186046,0.04941860465116279,0.019767441860465116,0.06976744186046512,0.005813953488372093,0.0017441860465116279,0.022093023255813953,0.02558139534883721,0.01627906976744186,0.005813953488372093,0.0029069767441860465,0.006395348837209302
20.265753424657536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.013698630136986,0.7558139534883721,0.11104651162790698,0.040697674418604654,0.015697674418604653,0.03604651162790698,5.813953488372093e-4,0.005813953488372093,0.0034883720930232558,0.007558139534883721,0.019767441860465116,5.813953488372093e-4,0.0017441860465116279,0.0011627906976744186
22.013698630136986,0.8164447017950203,0.10712217718587146,0.023161551823972205,0.004632310364794441,0.024898668210770122,0.0017371163867979154,0.0017371163867979154,0.0017371163867979154,5.790387955993051e-4,0.010422698320787493,0.0023161551823972205,0.0023161551823972205,0.0028951939779965257
23.101369863013698,0.7491309385863267,0.11819235225955968,0.03244495944380069,0.005214368482039398,0.011587485515643106,0.019119351100811123,0.05388180764774044,0.0017381228273464658,0.002317497103128621,0.004055619930475087,0.0011587485515643105,5.793742757821553e-4,5.793742757821553e-4
24.101369863013698,0.7319050376375217,0.11522872032426172,0.04111175448755067,0.009264620729588882,0.008106543138390272,0.04632310364794441,0.013317892298784018,0.0052113491603937466,0.0052113491603937466,0.006948465547191662,0.0017371163867979154,0.0017371163867979154,0.013896931094383324
25.016438356164382,0.5182534001431639,0.15604867573371511,0.03579098067287044,0.008589835361488905,0.009305654974946313,0.15676449534717252,0.07945597709377238,0.0021474588403722263,7.158196134574087e-4,0.012884753042233358,0.008589835361488905,7.158196134574087e-4,0.010737294201861132
